order_id,payment_value,payment_value_category
14c0c0bebe2cd50fb1dbdee84fbae03a,180.55,High
1e721ce42c736da389dc1e266e969acd,100.82,Medium
22543080a0066963931832c0df11b2be,54.25,Medium
55e2d723733c45033e71cb4d44690234,89.63,Medium
7a281ea07cea9f99a15e8f67d6e982bd,236.36,High
c8332aa7a15349000b30b596b50a98f4,213.04,High
29182856a24c6eeb1d7b81ba1fe63190,6.55,Low
3f35c6738385d5ce2e765fc1743efe80,66.17,Medium
80603ff81081f5b1afa87c01e8cf490e,60.85,Medium
d8681bf9afb5bfde505998488d3c61fd,103.29,Medium
8afeb7bc3891eac7f715564dae308c84,205.18,High
7fa8a261aff75638a6a7fae15425728a,47.69,Low
3d40c6056f68e49782a7c576c8b57e3d,205.43,High
0b843b79b45dddbd796c0a7e51b2c6ca,481.07,High
046bac99a3d9ff45ef86ebcd710b972a,108.53,Medium
3dfb5fab3fd989f43639af9dfd3554f4,58.72,Medium
815d1d46ac6c32dbcd84232025884014,32.77,Low
2921ebd304831878ac888644314d424d,113.08,Medium
dbb0da1abcce904dc52dd60ae31d5c12,5.52,Low
ccdb48549002b54a62ba6d41ee492980,64.23,Medium
7d613c8e230ae48ff60df85bdbc794ab,198.73,High
1a9d1688e994626c7556948cfdf0cc5b,70.14,Medium
29cb59b155735e49bf9d85d37f7ecd79,77.75,Medium
dc608454ac1f85d42db31f7d558afff6,389.12,High
859980aae511377b7230f72d90bfc580,106.77,Medium
c6dc29188afdf102454edab964438d2d,44.11,Low
699105d95440b6f63141676223db5d05,156.32,High
87a8ef7006e5aa4b8ebddae4f7b8a54e,166.48,High
440a666da55232dbd02bb270c7ac7d8c,46.43,Low
fe36a827e3e9e0a6f5e11b0be2055727,55.69,Medium
e91b503ac4c35874db3e157605036ab7,94.3,Medium
2a633b0c6a563a575a8887426a80a53b,80.18,Medium
006df90050498994d670b40da4651d22,21.39,Low
98ce4ac632c6960f83f6b7d7323ba9a5,74.31,Medium
50f943da6e59c10475c030a61ff8a31c,82.66,Medium
7042e0877cfb1a8fb8e4293126dae9f3,99.57,Medium
4436eb8a73f08dc5c4ba8b1e5b96d290,383.99,High
6a12aff9ecb91c4cf18469bf42ccdc0d,415.52,High
bb8f873e2d4e898546ba92f7febc7b34,815.65,High
2cacb668babd0da39adc48af2e2fa715,132.05,Medium
7cc699da1cc98ea6349ae005feae3906,554.4,High
9c7bac99c8e380b1c915cdba1ff29e65,90.92,Medium
12788af294f51dd5ba2aaed208a45969,77.89,Medium
0fe7e34c13cf8781647bd4cfe053099e,131.15,Medium
4fbf4b4d08900c34f81e01ace9d3f294,64.48,Medium
cfae1e992eeb0f51ba0de3ddb87b33da,134.38,Medium
2d834ec410b63544e1d9bc1461ecf175,195.91,High
bfc9f97fc7ddacf8a3c33c4b2bd15a93,229.74,High
d181dfce5d8355bc51c2370c6910d4bc,497.62,High
0fa425ec819100fb29a4838e37e5d27e,98.83,Medium
f8c6dd2b68a916d939d46cb98af8fc49,75.7,Medium
98bffcaf0aacc0569cbe1fbfc94a9639,175.77,High
0cd8c62de8c2338e4af0afe71e56ee64,19.78,Low
6f93d4fc5b38d5862f6fb366cd9afd01,24.68,Low
058afe6c6322b4773393a66003934493,245.29,High
09f86d1a5a7c2e8dddd1850a65f5a5d4,24.83,Low
5564c14d026bf6c92241f070bb98fb5b,133.46,Medium
a10ad0776eab0418fa809d168e1dbb8c,167.39,High
fa21661c4501069a0726697b9d207400,159.85,High
982721650f1a226d3b11b4d852d461d2,43,Low
253c8653b64a17c18b729399e14c42cb,595.3,High
9dc73926d7aef761a7bfcfc395d735db,198.44,High
319d8eb9ba6d4f64a4b7c5da23b82cf1,46.29,Low
1916f29d84d0c59dba74b70880457a8c,69.38,Medium
7df4045bb089bf92e7eaf3b506b6423b,110.77,Medium
8c52dfcce0a3724101362890db77eb05,113.43,Medium
8ae25a46b2c36b4792ae3600e0fb2142,78.18,Medium
14d35062b86c2e1f69376af68e9e2a1e,107.78,Medium
edb14cad806f8ea19a08ed06c26726a2,31.38,Low
4083b3de3f83063296da5c898dddee6a,28.62,Low
ee0422de5db17178938d7e613abe918e,119.97,Medium
291036f4304c5fb0dc3965044f4a4605,128.77,Medium
d26bc24224fef3d3b81a759802c26434,29.75,Low
f11868435bfed696829e3e512e62ca08,142.1,Medium
a86fc4e81f6a746ed3fe4495a242e3e4,367.79,High
16cbf959cfdb88c47ee2a29303547ec2,141.58,Medium
97d27b60de1ffde7559bfe762230851a,109.93,Medium
55d741cba8bfa4db04ec4af34a99cbfe,186.87,High
ea74dd3b5134d715abcf385bc904d577,61.87,Medium
73f4780e56b3a089b1d7671a17ee4da0,173.75,High
d232a4685c8ddfc98307d91978aebfa5,128.95,Medium
e9a94acfe5f03efa28ff033a79fefe8b,204.07,High
9c64098aed08a0e6989201c41dd75136,175.02,High
5db54d41d5ebd6d76cb69223355601f5,136.26,Medium
53177d318c723e378c2a2aa1e9b2ea8e,20,Low
4689b1816de42507a7d63a4617383c59,56.42,Medium
cb161f108a2062a82651fe528b39ffa7,218.04,High
019bdbaef5b5121c9b1811976aa510a5,108.64,Medium
c9a7187610e0bf2fb8231f0e278795f3,96.65,Medium
dd691e4f12c592067339680ffc3dd443,35,Low
0b3d8a1bbaa4e340e25adfd640f70308,190.09,High
85f7f388139247ec5874f8f9661b4a06,116.82,Medium
36f3a1a2733d64350c4532c5cd77bdc8,82.9,Medium
b47e5f219beebf1ec0bea2ea907f6e64,205.54,High
59ac31de88c9c4b239aeee82c6a0596e,33.95,Low
64d7ed1c4e843c97738d861140943a73,188.5,High
4baf4e226efff68fe5996f63da09745f,58.48,Medium
e348340be1b89ce72632697b8fb283ea,111.18,Medium
54c8a1ae2a5ba17d24381040d3ae3fe9,113.62,Medium
c07b8f5324dbc378865ca2d1c9883236,228.28,High
f2ce3b8d9c16e475c92d3c2d51809cfe,23,Low
f813aba63e668c603b5e723e0f8f7bad,57.51,Medium
3d9c9af0e623563594ffe17db9a5a486,435.44,High
0d4429188b4311015ad2b6b091cc5f9c,38.17,Low
69e0526abe64c820d4dd97f2b9921e60,27.79,Low
b13ea9f410b092728700af281c0b3663,77.69,Medium
8860f62912fc775e52409a351a1bca14,158.94,High
5c7ec55f4ff082a66c4ed58a2634af16,42.33,Low
236f12cdb8ad031ef9dccb5cdae83ce2,37.37,Low
d91a712b4ecf0cba1183e01e2808599c,154.51,High
145c086f0f81f9801a8acbb2c514644c,119.79,Medium
abb045c9c602e1ea87376929b298b52e,93.18,Medium
dd1130c58ae85a282c4cd0cddaccd0ef,208.77,High
a0123fbd74e1c68d8f3f46d14a07de6a,301.35,High
62d9b911d7c56cf455f660eecb8ddd3a,1002.73,High
0e3e9e19e36c877fbd3decb94152e837,652.92,High
a9eec1b45478f7ed063439b8f7506807,46.13,Low
43070b94b6d741a764e8e1ba4a2ea91d,1310.95,High
a0fbae87b2c4f96a56e39ea7df0c1fd1,173.82,High
f03c93c7441f0edaa7987c4313467110,66.78,Medium
2df8ef770ee7c12291ed7811f4f414c5,56.89,Medium
6a2979d48eda14bfbe2d632638ae16a2,210.56,High
21f6b3be8acde5fe76fc6641b467f3da,156.74,High
c2a9913d397112443fdd3676baea3e98,21.04,Low
728def86ce88492592386a5e4a990e04,104.7,Medium
fad45938bae3bd8a63fbae03cc8ae040,852.37,High
0380d4bc2621c9c80b674b729d4c6c02,77.78,Medium
470e4a0aae7ae6c3bb0aa161b7abf205,93.69,Medium
69ab7fdbd887d055b05826a8cc5591d7,28.62,Low
01e6f40a293da5a9dc11e49695c7541d,64.09,Medium
ec5cf2317f5141a62836da8e71586eb6,232.27,High
9b2d0b62b218b964a7d93e0df5e07b7f,30.69,Low
0b6f494044b2d9b79bb80f785ce292b9,98.34,Medium
30ff43d8703d375269c1675af737bda7,95.98,Medium
66f249e4d7ab2f3872de7bd6d74719dd,348.77,High
3c608a571543f2f2b96f2e6cb3a2d10a,191.58,High
f0d8a84693b073fa90c69667c924ff8f,92.57,Medium
3604c194b160cc44b8f540306dc4b644,99.9,Medium
4dd9de2bf8da8d482efe46264442f71d,51.88,Medium
767db3d915db881b9f47ce8ac08daf63,53.9,Medium
aef44da6faceeca54a90d604ddca07b7,239.42,High
d4ceda456a12b48a1f8a592aa2070b30,80.88,Medium
f779f822cb55bce6ada1933a729cc2b4,66.69,Medium
b0200fb90c91c50e3310f7f78f68fdfc,330.8,High
eb013841f776a6661fe5fe8f799b8866,42.78,Low
73716792079a3819a7022fdf6500f9fb,314.21,High
df16628521a91b8dc473aa698aac7285,406.67,High
0930df388b21f34fc3f0e3baa9a73016,26.09,Low
7a80708ef3077d6b8334d40b000926a4,29.96,Low
efe5d91d523dcb8acc12b56d74523979,87.62,Medium
87f003dca70d4d22518366caf041e845,44.35,Low
23f10f509600c30cf2852f9dbdf28fc3,103.49,Medium
11978d520d85578c9f024b99ac1a87ef,20.09,Low
d0842f390a190ab877648fb618b4dd56,129.86,Medium
6bfb5b857e326522e7ad3d163ebeca12,218.27,High
7942fdd6290ee4b2946bb066287bc91d,139.62,Medium
681a823a9c2f5898157ae87f7c45c59e,162.14,High
099b01b8cc6b861aa593247b2f7e0b7b,169,High
4d0c3a21d494b800520fb1dbaa715164,119.64,Medium
a476fb0537849039cb122034488f8ee4,41,Low
4294d6c2b09c5f2438c01b11c91ff7a8,184.77,High
164e1bd75353e367ce8141ccd61d1ff5,130.01,Medium
28ff0422d12a02fb62ae4c9f9e9317f3,69.13,Medium
16efc11ccab2e8a17656020f80cd39e3,255.93,High
a41c8759fbe7aab36ea07e038b2d4465,53.73,Medium
00d8d65b666158b633f96054d31af43b,130.88,Medium
049446a8732fca98a50e6767bb58bd49,66.01,Medium
935e2b59d8831e7e158e0a2bbf8f91c3,37.09,Low
56a726fa0f40d3678696e62aaed9690d,33.05,Low
c6ee046b85d59deed2e71242e970d437,119.48,Medium
d3a553b0f57271e7cb7fe426288bcca3,212.18,High
a9810da82917af2d9aefd1278f1dcfa0,24.39,Low
1a2dfbf5bcc5c3587728996088ba03f2,38.01,Low
d9b53f70b57a028c32d88455dda31547,24.29,Low
35e6328c980b8ff743074072b2aa195e,355.02,High
73ffc7dbf151bdb28ff40c4206968803,127.53,Medium
b53fe2cf3a372c3ee003f70652185fa9,204.55,High
435e8115e759a6c6da83193f08e4ea24,47.75,Low
be0f9dd8034713beef855df4e524f6e4,459.63,High
1d9a9731b9c10fc9cba74e6f74782e8b,8.47,Low
7e448546180d66b4b7b10eed77a039ee,43.53,Low
2b4525a187e754cd2c55f847056c76a9,135.61,Medium
1475f5ec3a992c94a397148561439873,63.42,Medium
346c7fbe1745d3fc2a5012e93d121652,169.32,High
874a7690bc049bd4ce210d195bdfff7b,105.94,Medium
f73c0c32115b0bbfd5769c0cf67fb1c7,56.78,Medium
38636a6a86131fe2c507943a16833350,151.18,High
97c111c4f22dfa1089a9c0b5338dcc79,44.01,Low
6afa03fba2ab6ae8174e9c9477c85506,54.1,Medium
210a5f61a6a19892f81bb269863f4742,67.5,Medium
60b37209020e1a5a5857b1ceec4037de,177.11,High
85d7c5b41a94729aa45792bc7b344b79,64.62,Medium
7ac519af67a90b42fb3e296a8998f7c9,120.39,Medium
c61e3efc183db6b89f5556efb5aa8797,45.5,Low
9b6a1b8bf017b64d6ff4d7fe7cd88f1f,94.82,Medium
02aeeaf3075593045bf2f59a7109e2c1,71.95,Medium
dab8a6c6bd6ec448df5b3a6b6cb887bc,121.9,Medium
7403ac23ba120fd8567475b2f38bedcc,40.76,Low
cfaf3a6d54da5f266c97d838c661fa4b,195.62,High
2fe235100bc886d03c83fa6c07c7b84e,67.53,Medium
3ab4eea6776259ae8dfbabaeffece352,387.8,High
fb662b5ba362e72d75d486ca4d29c9e4,100,Medium
a0fd703a1c6a122520246bd8d481e528,2.35,Low
ed415dd934c5bb15a4a2fd223bb0a43e,91.16,Medium
d85a98bb9881eb52e0efa5e9ddece3eb,61.79,Medium
338b0cffa439f5e95d42cd30d7ace847,190.4,High
a8c4fcc8e48fe5abc8a3ff717cae70f0,318.87,High
265b8c2415ffccf3e31e5622aa91d95d,135,Medium
c1f89369bd3cbb73632fdaa0ccaea081,19.39,Low
df7c3cca620b20622f4252bd497dcbd4,36.69,Low
5ce8ed74908cd24bd6b5138292ec7b04,126.72,Medium
0b020adf769218b4661b301ce96c0ca3,29.34,Low
aef6b0710f2fdb5f533cb64fc94f2fe4,148.6,Medium
66cbf9f31647802b60c0db44f2924ecb,190,High
e9e64a17afa9653aacf2616d94c005b8,144.56,Medium
b09b18fbceead5d238576060df8d45cc,90.45,Medium
bdc11cf6acd11917b9ea3d91b95e1395,65.22,Medium
0e87c108dff0cd2a475fc00da95a50f0,114.06,Medium
18feb354fd368bc9d6cd27c5359e2243,43,Low
6f756900677a981dd764c34ad85c4b4c,141.96,Medium
7fd85cb0143de098a4c5ab5a57bfbd91,79.73,Medium
f6f9344efc918f1e00ab84c014aa21d7,482.69,High
c627fe35fce1a754bc5b812d0b8ff379,206.2,High
11c177c8e97725db2631073c19f07b62,441.16,High
8fc207e94fa91a7649c5a5dab690272a,135.51,Medium
f26f92a3da58e9c771820a7b4d9a6800,57.68,Medium
b616f638cd86d92c7cbd06cf7484ee34,20.75,Low
38c4ae942b818085578157aabd4abf9e,183.65,High
aa466a92af916f9f68e56fce7d3a21b1,159.07,High
dc400373e624e9b0435847a79813c658,48.91,Low
b7e4aca3e798d20643faacb681272a9c,172.42,High
86f408a9212aebbcddb41c1e8c65ebe0,35.45,Low
c3fd670b03599718895218d479f660b6,921.04,High
407408433ee2a9ed77984aa5a06e2b2e,76.17,Medium
98cc17e56c367cbbe628aca0bbf9f08e,54.09,Medium
fc66798245e4d173bcc7eb36eb72a278,179.22,High
d0e9849de800fdb4cb3b5e6d42c6b367,85.79,Medium
4dadcd5f9e682c17fdc6dded70c048e0,41.43,Low
7209ce21354cff1e1957b42ea0a76cd1,162.65,High
cf1bc456a0d5c63bb6c94d3b8b2c56e7,71.27,Medium
00bdcdda88e6b02977fc6ce3d412c600,137.83,Medium
eba18dfa91e31cf748f9f52b779f9ae8,31.77,Low
a41753c6a1d8accb89732e36243432d7,45.69,Low
6f209510f34ce1a8c89d11273039981d,51.42,Medium
16e62e9da7d33d61b6f26ccf68bc962c,415.93,High
7ebe19943d85e81a7b0eb108681276b7,211.94,High
a062c240bb299fa3f0ce55cf05ec8390,77.51,Medium
7535955a5fee70328e9fe079653e03f1,209.67,High
444ebbf5602b5acdad22e0b4a9951bda,372.72,High
674b530698f9bd8a9167b30ed86bd51d,229.63,High
4bf27cd715a4b7ccb0ea582b5b5fd639,80.65,Medium
6a1dff28da32815c94da401e19d2a7f8,40.96,Low
31ebb964e83b9262b17cf1583a3eb45f,303.76,High
652c3ffc10b11f6bb6567b4976d901c6,37.26,Low
f18f5dcedf8a6caf530bf0cad9937b4f,79.8,Medium
ad133696906f6a78826daa0911b7daec,219.4,High
d74283a9b897322afe09916280aca43f,54.43,Medium
d288e92a6be123f2e77f34fafd902464,141.35,Medium
4254f084673c8b5d85ad824fae3aa522,275.11,High
eca3005a4f60ceb77b67a30b74095ddf,3.99,Low
595f598849d89203c28d05d0fbf3f92e,26.58,Low
b545ba7b0bd67a3128185c7214704319,340.08,High
b6b7ebd3ab897684bb22eaf084f8f299,60.85,Medium
7249fd69ae42373a6a357567e41ecc57,110.7,Medium
1767c122a3ee029a66f97b74a2538d2e,119.84,Medium
b95764ee8ef0302702f107df59c9c4a2,90.58,Medium
ff455a4ac6c4471e4e1ddc55f6610e60,320.07,High
9d43eaf1f72a6d200577517c4e4265e0,155.73,High
97f6c1beeb18315f25509f009a45b111,148.06,Medium
174fb39de9de15c80ea4076ba0cb6c83,93.91,Medium
710770cfb61b2c43a091ab2c7b89a921,65.11,Medium
32569fba210ee051f2c62dff9d4344ed,79.9,Medium
c1c7173565800e41c6701cfc4435f467,225.96,High
fcc92ad75bbb8728d4d4488325ffc907,297.95,High
ac14a1a3d8c2b071a150eb2990b5ecd8,49.77,Low
2f92b812fd7c7df5b629833c484cdf1d,61.36,Medium
9646b5afa783a0861b20b9b106229076,117.47,Medium
69bfec47c3230907ad9552f2f1e0c690,41.5,Low
ee0db22a8e742b752914016708470ec8,167.82,High
0435b65bfd0a1cd1c48a82f5b405ea78,154.14,High
972c2e78e9af23a750a48184aadfca4d,51.09,Medium
2f6c001bbacba3575b0852b17b0c3dd1,379.67,High
c7a01909a06bdf140604711177208036,146.13,Medium
239f380355f65dcb68551f07d16fc4a8,251.63,High
3d7fb1dd6ff6f0eedb9976eda81e4a95,20,Low
12950f3d9bc12065fc5da141faab5780,103.82,Medium
1488ee1c0dc7439e64d5df80ae9f6089,132.47,Medium
0ba2b0331265d38d1c6670ed6c749732,218.11,High
4197f94f8bddd171804b1360fa78d368,47.95,Low
6760e20addcf0121e9d58f2f1ff14298,88.78,Medium
6ad57aecbae806a7e9cc2cdb6b380711,161.47,High
6b57b46391a662adacf6841b5da8d084,313.99,High
dd3d73f70b77e2a07f64360620621ca4,262.94,High
e303201d86cda5183986a56d5ae1b084,24.86,Low
b7a098563d93a0a1f918772c24ca3831,172.29,High
b8bf848cf366061f0e9555337da2a9d6,55,Medium
844f01e04cbbf8ba9a2ada9f036eb8d2,42.69,Low
9bafbb16dccffbb09e9d88acb1a932f4,209.94,High
87b8f9f472fb04cdbf53fb55a3591b5f,72.66,Medium
dec0f6569996808803b3a8130c35a997,65.87,Medium
d905ea9eb4e5000a35cbee306bce1935,649.86,High
b170f1243a620b65504157b83f69a2e0,80.15,Medium
3d965a3a3a9aae822a8f40ddf0184df1,85.81,Medium
65bbd0719855fe808bb19f62dfa9f42c,354.64,High
4c7ee4e8074ee13226ddac13d14b0989,89.56,Medium
d32ec519c65a1661bb50020bda09194f,152.44,High
3fa59277573f0fe06ece044ebec2eb02,91.05,Medium
e1a9f566dc38eac4f78556976596a43f,47.82,Low
899f386e0652a9e159d00cbe97836be3,37.94,Low
98f0e2b0d85754ca3b4e06d70f0f63a2,70,Medium
32219b8b14d2170cb4d16cf24c5d6025,85.15,Medium
62076e9aa47cedb799ddc84812264c9e,87.44,Medium
5eca2113141f2c0e048b11bdcb7a0371,41.17,Low
7cd9ffeaee65a09e32ccf456b90784df,79.26,Medium
323b3a9ecc47294402658286cce4f37f,32.23,Low
5accb23a030458bbfb5eb669903f05b7,35.4,Low
4c217e3cc24f803307dea7d619377def,86.37,Medium
7cb67275a494651008ed5b1f0353ddce,88.54,Medium
d7902cb5d7fd1f143aff7375644c6d7a,65.05,Medium
98fe01bc254b759c1f2c11d77c2891d5,150,Medium
b067f7c5967819ff5e1cff8bd3814a6d,154.28,High
3fb155b4897652f5cdf1b5efff32a465,596.27,High
6e60346a3ee3876c1e4bc89c597ffcb8,123.59,Medium
693868f7e2e4ec2b5d0f1f35daee6917,65,Medium
1594012ccc1b0770373ce691d697e5ae,362.17,High
ea9184ad433a404df1d72fa0a8764232,22.49,Low
620b5f7f730ead80c8dba1202716a29f,9.39,Low
85be7c94bcd3f908fc877157ee21f755,72.75,Medium
9c54a1816e487456bb7eb5082b9823ff,2.01,Low
689e8820798347950a2649f71c734bd0,189.98,High
2a6fcdee30bb4fda09190b53b4e9ffee,77.89,Medium
55ab3650a53071b34253bdcada9e584b,40.76,Low
5c83723b6467f6729e47c640005cd148,51.33,Medium
b958654614e94b4600cb336391326045,45.09,Low
a0ce637ae9c3e3dedcf9dea3715b7331,143.04,Medium
55779fa8fe072d9f8c92d672154558f2,233.66,High
4801b9cf238c2c9098bd66a5f092c2da,152.28,High
40ff15fd1f4a802dd323bd89a6967b5c,45.39,Low
316495342fc714e50303c6cf4feea79f,48.68,Low
cf3da3c7f3915ee38eb71471c6aac434,91.23,Medium
35298b52820bdcc64b7bf71ccc28a36c,82.67,Medium
e194f9ac9793de14b87eecf9b3532421,347.56,High
90b0ca32bb968251ac0b7eeb5393b7fe,146.68,Medium
2011a926846f9fa10088488fca493f95,36.69,Low
257699bfe87de4eac234324e88db828a,102.26,Medium
257d1faedcbe9d328080c6ec04c8f819,75.53,Medium
81c0952b750d74fa259592bdb837e42d,87.14,Medium
7c5cfb19cd59e93d54d251302ac8268c,54.01,Medium
4c3e9e2bce3a3234a9255f390683e3af,313.2,High
468c2f34312a6d270a20c7aef082041c,51,Medium
9b573950822247289cc283b3e30f19d8,37.09,Low
be929febed86ae91848b45a84c499e44,32.38,Low
4a4ed9ed7922304a569ed850baba99c6,33.13,Low
d543b0fedeb939f3fda2a3c2fe167b02,71.18,Medium
0cedb7b34000334cf6a9e407fcaa5203,241.65,High
5965bbd72c3ca0d9634419437ca53897,147.99,Medium
58ecdd5dee96d19e30c67a29cae63e4d,105.28,Medium
2e024656807ffab9d81af39abd9f18b8,113.6,Medium
f9d5bfb53147f381e81b89a848e26b16,195.71,High
5308fdab519f7478ef64894128fbbee4,36.07,Low
67730eb2f9468b8c6eb20a45dd477bbd,5.99,Low
a082f140d70dd20b4e2d7538557b5946,127.9,Medium
487c1451b8fd7347d0e80e5aca887e91,30,Low
ffaed28dc2c916f896616e904036ffd0,116.36,Medium
25db8af390f9984ee0af317b5239af35,114.68,Medium
3a1a92434eae60a4f44ad7ebef65c3e7,254.58,High
4e78c8e6f00a4ca7409db04227837738,95.64,Medium
6ed3f553337457d7804e8c39b580ce89,113.62,Medium
230429e6f253f9cd6561aad72ce7ee2f,131.71,Medium
973f596fdd2295f00754dd37ab7eb684,98.79,Medium
9b434ff82e1cc10e25641256b7ec7b15,91.18,Medium
6503586e6d752bdb3ebbd1607e6a714f,38.09,Low
b69b9260e79a0da00e15f48de1bd2524,283.34,High
246b14cc444e8a7df0afd80495dfa052,17.97,Low
1a9b986cfe31ed59c5a6c00287db7e74,31.75,Low
30a461491fa262d5d6321e3194bbb452,63.83,Medium
c8e19a0edcf6fd34024a2f7fe5f85ef8,341.4,High
83f24bbc4f76a2730ba9c9cfa32e6d07,231.45,High
b43a98a6615a9a0319f5ec81a6e5d666,67.5,Medium
ecc72b676b14179b5bd30e446043c1d2,46.85,Low
28cbc68ed62d4454655aa41bb0941aaa,163.25,High
5fe9874b96028c851e35c1c28aede4c2,167.77,High
0ab93232e2390bb66ff047c39fd91077,76.85,Medium
f65f13aa0f61098cebf314daa13a51da,128.07,Medium
28262d9fd1a7ceff1089bc357b873b91,72.77,Medium
ef0beb334211d552bb4bbb9b43e60248,158.98,High
dcaa8a5fd8f675e791daccbbbc9caf11,4.15,Low
1422a4b4a2aa8b66fd49ff5557200b42,924.12,High
b0f445cca9b6a54ff47e8834c16ba6c1,30,Low
1314353395f7148ba64400eab34bb50c,156.73,High
19b37f1efa2ddaf265496e78e245c19a,49.45,Low
db60e917f3e707779a0efd2b52354951,224.14,High
d8f309041b7d515605c0d4fd15b12db6,25.89,Low
4b2f4bcfaf2147dc60b9f86452ac885b,44.09,Low
0b9b1c5bbb14862e0e96660280048b04,16.38,Low
96de2b7f7f3c401fbee3eef068376da6,32.15,Low
3585d13e3147a56c82596757cff8c66c,56.39,Medium
cf753c9874f18f99ba2ae6ae04632905,28.2,Low
d56851f342ee399d61852bdcd356a663,187.87,High
8623ddd82259f932337ad9f727cd25b5,61.42,Medium
c7c8b7eca811b5f2d08999ad1c3e4f9d,147.78,Medium
f390346ecbf61a6b81b92017a7410df1,69.73,Medium
f7254acdb2c708372182c21f4ef3af88,102.74,Medium
056793ca2483a5d5943cb5bd90f5b314,39.46,Low
41d5636cfaa3b8436beab84388cf73d0,171.69,High
3f5ee98124031535645a99b8c198833f,148.9,Medium
c95839b7dde4af387d35f35a382c512e,37.72,Low
e87da23aab323df28deb2e98d41a3fb0,321.08,High
da5839ce50528e73a7b48bd91613d715,178,High
64bf74354f2ce35678e99356584d3a2f,31.01,Low
708c129b280e719faa3988c41374d4fd,136.46,Medium
4d7e10ed70b8c2358e94850352bb490b,77.57,Medium
ef2b5fec0f07bc46dcc243b4df361988,312.59,High
c152d21bf4fc58f89b8644af56cdc116,162.55,High
93d16f5ff7e2ae4320139a6faf1a2716,35.77,Low
2372e039a79fcd32009462cf86c2616f,151.7,High
72b02234375680d174bc9fecfb0fd9fe,29.87,Low
6b026a0a382ef161c512318a3b1edbe1,67.78,Medium
061b74bca735bb2c1953e40bc098101d,98.88,Medium
e04abd8149ef81b95221e88f6ed9ab6a,349.01,High
84cee5c1b66cfc2dcb7c7834e7169246,202.12,High
db97652cf517d2cd03db63dec489ca62,10.26,Low
9a259797098595401e84f676d0c57320,88.9,Medium
5c69ba235cf7367ca4d4c38d8492ffc3,24.68,Low
d4da0eae97584a51df1e150a105e4f20,249.39,High
86a0962f08397e9524a60256d2bce32d,40.13,Low
ee7b9fca242afe884ce1daf3f17ae656,312.25,High
09249f4625a56408772a45322aadd544,138.84,Medium
caad8650d057e45848943e18ad94ad73,131.62,Medium
54e21f5480d90336080ff89ec1ba503e,67.14,Medium
cf223cd5f53b6a5986f1ef788d3e9e83,141.11,Medium
e1edd95bfd88243a6d6b774d8aefe535,181.59,High
94b35c859940ae8a53643992ee1ae7a0,86.15,Medium
6982e573fae66449ecdcb3381c5c75f9,329.47,High
29b179123b9eda65690278842d2c364b,68.52,Medium
a54f35a6dfb350a13c6410aa276e52d8,149.56,Medium
eb752d7dd31fae34db80457d17e72ad0,50.26,Medium
fd3c2f37b535d300e61e63b029edfd20,383.2,High
343348b1e29e9fa9e7b6ab1027f9177d,43.77,Low
173cd9df6006351e8e5151ea0f400bd3,257.29,High
087c44ddc65697d4a3a2af9234c5a22b,66.25,Medium
9f9337d4e1debd68a43a89ee594a732c,32.72,Low
e8f1a30189522698bfce82adf60472e7,52.77,Medium
3053d9278ac444ba8fa2ab0d7a4f6547,78.91,Medium
dcec2b3be8c3d53056fe63381b2a6cfe,159.18,High
360787554f41824600bdcba9687cd4f0,1783.44,High
e28a4c66f1484567d1e42b3fab64d923,0.72,Low
b987bb067d534c991de69cf0c67e9188,109.98,Medium
a3cbfbf2c6364b1c16f1c0ce8f6fd306,83.93,Medium
14755aa40518fc8bb089f3f11af8cbbb,70.15,Medium
10799b37b7755c4d8b315b4c0dfb187e,66.82,Medium
6120dca54b9adfd072f8fd9574161063,137.57,Medium
c4644f8b9bfad66c5105dbfa8f74b65b,65,Medium
92cac19c19596022d13902b2908896ac,75.17,Medium
c55cdae2f69a79de4fe44a6437391c64,36.77,Low
bd4ce88d696959198a72416bd32be0ca,134.49,Medium
2beef95c5b98fdfefddc581a17f27b82,73.84,Medium
5a583547086c7958be6668ef932708cd,66.25,Medium
f826855672324b0ba0f50c0d67d00ac6,91.66,Medium
36fab5ed597c9dca017dfa0711e84687,80.92,Medium
b54fa43051fefab27d1f06b71938062c,211.25,High
b5fee65bd894e490f09a8b389cce552e,160.5,High
e08878ad70acad81d0e90f59e56ce9a6,84.79,Medium
6f791d3c2f75ec3ec0e97decd281b0f3,570.94,High
df3094913bc127b3b866783f3a915565,114.33,Medium
242e24b7eaa9f48cde9d679f8591124d,236.66,High
e26feee700e28b2867a3e8d6f2b644b3,670.85,High
2f98fa03385c6020590b479aa12b8073,188.28,High
9c5bc3c2933ce8e4660ec888ffb28748,159.03,High
84e18f4b5b541150af97e94f3cc0b2a7,82.1,Medium
b93a19a84516997a69f59da9b871d109,103.93,Medium
4f9b8c1bedc66f4bd34725cfdee6833b,151.58,High
80d49171762a51f500bf6b774aa24617,2787.87,High
c1c7631c24af4189464f9bc75189fb55,76.06,Medium
75917ea91a5cbdec384278689bdbe142,106.56,Medium
7f058780efeab68414ecad1c0c43d0c0,396.35,High
5f5d440ddcc70a0ba6f17804435ec791,302.62,High
e8c2e13dbaea9f65abb449dc65d6e883,181.57,High
553901a853048dcd33ec8de19f90c5d0,73.25,Medium
